LogTime	Symbol	Signal	Timeframe	BarTime	Close	High	Low	FastMA1	FastMA2	SlowMA1	SlowMA2	MaDiff	SlopeFast	SlopeSlow	SlopeFastAvg5	SlopeSlowAvg5	SwingBarIndex	SwingPrice	SwingToCrossBars	SwingToCrossDistance	ATR	Spread	M5_FastMA	M5_SlowMA	M5_MaDiff	M5_SlopeFast	M5_SlopeSlow	M15_FastMA	M15_SlowMA	M15_MaDiff	M15_SlopeFast	M15_SlopeSlow	H1_FastMA	H1_SlowMA	H1_MaDiff	H1_SlopeFast	H1_SlopeSlow	H4_FastMA	H4_SlowMA	H4_MaDiff	H4_SlopeFast	H4_SlopeSlow	NextCrossBars	NextCrossAtEnd	MaxFavorableExcursion	MaxAdverseExcursion
2025.12.13 05:20:00	BTCUSD#	GC	M5	2025.12.13 05:20	90321.8	90329.3	90301.1	90267.4267857401	90258.36458336344	90264.84953101918	90259.1544841211	2.577254720919882	9.062202376662754	5.695046898079454	3.9761342073470587	2.101010163492174	5	90194.1	4	127.69999999999709	41.05348592193469	2250.0	90267.4267857401	90264.84953101918	2.577254720919882	9.062202376662754	5.695046898079454	90275.658670015	90289.01684381466	-13.358173799671931	8.440221664175624	3.728315618544002	90515.7187562078	90764.08497271218	-248.36621650437883	-30.736459367952193	-43.278497271210654	91052.28256128523	91144.43117451308	-92.14861322785146	-119.89709354753722	-81.15311745130748	1029	False	306.8000000000029	5177.199999999997
2025.12.15 16:00:00	BTCUSD#	DC	H1	2025.12.15 16:00	88031.7	89866.5	87826.8	89313.11262835214	89526.68139974416	89341.9670627721	89472.99376904932	-28.854434419961763	-213.5687713920197	-131.02670627721818	-24.951986796499114	-10.682334898601402	6	89977.4	5	1945.699999999997	618.1499624269229	2250.0	89485.09457701193	89519.6247193515	-34.530142339572194	8.484237164695514	1.6375280648499029	89589.95530486981	89614.13643123688	-24.181126367067918	1.4741158550459659	-1.5336431236792123	89313.11262835214	89341.9670627721	-28.854434419961763	-213.5687713920197	-131.02670627721818	89152.20159197482	89620.48467508986	-468.28308311503497	-567.7502653291303	-387.4784675089759	223	False	3592.399999999994	2557.0
2025.12.16 19:35:00	BTCUSD#	DC	M5	2025.12.16 19:35	87283.8	87503.6	87254.8	87524.46462675583	87564.5753978818	87529.85704500061	87554.46274950067	-5.392418244780856	-40.11077112596831	-24.60570450006344	-26.283622536816985	-13.205631308667943	5	87837.2	4	553.3999999999942	215.48534296749494	2250.0	87524.46462675583	87529.85704500061	-5.392418244780856	-40.11077112596831	-24.60570450006344	87416.14603875884	87304.13309812696	112.01294063188834	-32.70767312646785	-8.423309812700609	86993.54239453736	86974.23828475636	19.304109781005536	20.476267577105318	14.21617152437102	87504.48528653182	88212.02227046648	-707.5369839346531	-64.68088108862867	-109.56222704665561	168	False	1086.800000000003	728.6999999999971
2025.12.17 09:35:00	BTCUSD#	GC	M5	2025.12.17 09:35	87047.5	87137.7	86929.6	86809.39730063642	86769.71351740915	86795.23275351315	86770.00602886447	14.164547123276861	39.683783227272215	25.226724648673553	8.948201593430714	4.74801733053755	5	86583.5	4	464.0	146.93721075363152	2250.0	86809.39730063642	86795.23275351315	14.164547123276861	39.683783227272215	25.226724648673553	86838.32649282255	86936.54935756559	-98.2228647430311	27.245584529591724	6.5250642434402835	87143.80232050727	87169.54102513766	-25.73870463039202	-18.550386751201586	-13.70410251377325	87266.250866866	87835.07635439278	-568.8254875267739	-143.17514447766007	-142.78763543927926	489	False	3304.899999999994	2608.199999999997
2025.12.19 02:20:00	BTCUSD#	DC	M5	2025.12.19 02:20	85444.7	85540.4	85393.5	85475.63345374627	85480.78902937063	85476.7347344169	85479.93820785859	-1.1012806706276024	-5.155575624361518	-3.203473441695678	-3.1794604110647926	-1.7423631417710568	5	85584.7	4	140.0	119.35541945043387	2250.0	85475.63345374627	85476.7347344169	-1.1012806706276024	-5.155575624361518	-3.203473441695678	85477.45389046137	85604.1052699328	-126.65137947142648	-12.775648410228314	-20.330526993289823	86073.7236685012	86333.53739462173	-259.81372612052655	-80.5039447501913	-74.28373946217471	86635.60783353086	87029.02874504581	-393.42091151495697	-221.1846389218117	-172.05287450458854	189	False	346.6999999999971	3948.699999999997
2025.12.19 18:05:00	BTCUSD#	GC	M5	2025.12.19 18:05	88342.8	88448.6	88165.3	88151.53734705853	88119.66023823495	88143.05895358256	88123.08484894082	8.47839347597619	31.877108823580784	19.974104641732993	-12.131378119479631	-7.454536750348052	5	87691.7	4	651.1000000000058	358.82557613378276	2250.0	88151.53734705853	88143.05895358256	8.47839347597619	31.877108823580784	19.974104641732993	88175.19093518409	88115.15343618374	60.03749900034745	30.634844136002357	24.38465638163325	87702.34774920018	87442.50664648664	259.8411027135444	44.84204179997323	52.889335351326736	87039.13250822826	87184.99889696456	-145.86638873630727	-18.288751371379476	-25.559889696451137	205	False	528.0999999999913	1515.800000000003
2025.12.20 04:00:00	BTCUSD#	GC	H4	2025.12.20 04:00	88278.7	88558.8	87982.3	87424.40618593968	87282.02388359628	87405.30247705826	87317.96272476409	19.103708881419152	142.38230234339426	87.33975229416683	104.18294328135671	54.35756234622968	9	84439.3	8	3839.399999999994	1427.4860601083876	2250.0	88072.91567454825	88083.53793996829	-10.622265420039184	-7.019279091357021	-5.273793996821041	88080.13284276359	88057.37372282502	22.759119938564254	-7.338807127263863	-2.1273722825135337	87917.84334182339	87744.3120409234	173.53130089999468	45.992776362778386	44.94879590765049	87424.40618593968	87405.30247705826	19.103708881419152	142.38230234339426	87.33975229416683	21	False	2310.0	1687.449999999997
2025.12.20 11:40:00	BTCUSD#	DC	M5	2025.12.20 11:40	88251.6	88274.5	88237.6	88277.10228627523	88281.3526673211	88278.24447519386	88280.90892271325	-1.142188918631291	-4.250381045872928	-2.664447519389796	-0.5043813619151478	-0.16366371012409217	5	88330.8	4	79.19999999999709	44.06174028076711	2250.0	88277.10228627523	88278.24447519386	-1.142188918631291	-4.250381045872928	-2.664447519389796	88279.80690079016	88269.20522896182	10.601671828349936	-4.701150131688337	-1.7605228961911052	88138.48613665186	87992.09729374951	146.38884290235	12.702310558015597	22.26027062504727	87537.30530223402	87478.88407005297	58.42123218104825	112.8991162943421	73.58159299471299	234	False	442.20000000001164	180.6999999999971
2025.12.21 03:45:00	BTCUSD#	DC	M15	2025.12.21 03:45	88006.7	88155.1	87999.4	88234.10353852483	88272.00412827895	88243.88962788289	88267.60859067118	-9.78608935806551	-37.90058975412103	-23.71896278829081	-12.905883652705233	-6.625149943758151	6	88423.6	5	416.90000000000873	112.47507720037673	2250.0	88226.14479781565	88255.17004634453	-29.025248528880184	-18.42413296927407	-13.957004634459736	88234.10353852483	88243.88962788289	-9.78608935806551	-37.90058975412103	-23.71896278829081	88219.02184696558	88175.71727508883	43.30457187675347	-35.38697449424944	-16.901727508884505	87816.3771643879	87691.29645519634	125.08070919156307	31.720472602028167	31.540354480355745	874	False	1602.1499999999942	2582.0
2025.12.21 07:10:00	BTCUSD#	GC	M5	2025.12.21 07:10	88100.1	88112.9	88068.8	88075.4982390223	88071.39794552601	88074.30119667684	88071.72131634451	1.1970423454622505	4.100293496288941	2.5798803323268658	-1.011751456023194	-0.48951251663966105	5	88039.5	4	60.60000000000582	36.38732143250769	2250.0	88075.4982390223	88074.30119667684	1.1970423454622505	4.100293496288941	2.5798803323268658	88083.23249289341	88107.09642297517	-23.863930081759463	2.811251184437424	-0.699642297506216	88145.90346258535	88137.87445194236	8.029010642989306	-3.633910430886317	-1.3774451942445012	87860.33756947535	87730.64223199667	129.69533747868263	43.960405087447725	39.34577680032817	250	False	1516.199999999997	523.6000000000058
