LogTime	Symbol	Signal	Timeframe	BarTime	Close	High	Low	FastMA1	FastMA2	SlowMA1	SlowMA2	MaDiff	SlopeFast	SlopeSlow	SlopeFastAvg5	SlopeSlowAvg5	SwingBarIndex	SwingPrice	SwingToCrossBars	SwingToCrossDistance	ATR	Spread	M5_FastMA	M5_SlowMA	M5_MaDiff	M5_SlopeFast	M5_SlopeSlow	M15_FastMA	M15_SlowMA	M15_MaDiff	M15_SlopeFast	M15_SlopeSlow	H1_FastMA	H1_SlowMA	H1_MaDiff	H1_SlopeFast	H1_SlopeSlow	H4_FastMA	H4_SlowMA	H4_MaDiff	H4_SlopeFast	H4_SlopeSlow	NextCrossBars	NextCrossAtEnd	MaxFavorableExcursion	MaxAdverseExcursion
2025.12.02 18:00:00	USDJPY#	DC	M15	2025.12.02 18:00	155.81	155.924	155.785	155.95910211859996	155.98395247169995	155.9601648915113	155.97518138066246	-0.0010627729113537043	-0.024850353099992617	-0.015016489151150836	-0.005969836241678195	-0.00208089358332586	5	156.176	4	0.36599999999998545	0.12257479793404784	8.0	155.95479171433016	155.97532530818899	-0.020533593858829136	-0.009798619055032987	-0.007932530818919759	155.95910211859996	155.9601648915113	-0.0010627729113537043	-0.024850353099992617	-0.015016489151150836	155.85686399866023	155.782878124279	0.07398587438123627	0.00968933355662216	0.01321218757209408	155.66866790252837	155.63459159926438	0.03407630326398703	0.04505534957860391	0.030440840073566733	196	False	1.3070000000000164	0.27199999999999136
2025.12.03 16:25:00	USDJPY#	GC	M5	2025.12.03 16:25	155.514	155.514	155.451	155.41532330426386	155.39887718830784	155.4120948076608	155.40190428842686	0.0032284966030715623	0.01644611595602896	0.010190519233930218	0.0016684989504483383	0.0005347277949908858	5	155.274	4	0.2400000000000091	0.0804024350851366	11.0	155.41532330426386	155.4120948076608	0.0032284966030715623	0.01644611595602896	0.010190519233930218	155.44148554354092	155.47053487956046	-0.02904933601953985	0.012085742743181527	0.004346512043952089	155.55789040074006	155.61435338054093	-0.05646297980086956	-0.02948173345666305	-0.023335338054096155	155.57103108960015	155.58778721718548	-0.01675612758532452	-0.07500518160000524	-0.04667872171856402	693	False	0.07999999999998408	1.1760000000000161
2025.12.04 19:00:00	USDJPY#	GC	M15	2025.12.04 19:00	154.937	154.96	154.888	154.78276824420274	154.75706295156985	154.777771508567	154.76184865942372	0.004996735635728555	0.02570529263289245	0.015922849143294115	0.017510879285123338	0.009056397260945915	6	154.552	5	0.3850000000000193	0.11405231746454937	11.0	154.82802601334848	154.7934005196323	0.03462549371616319	0.01849566444192874	0.014559948036776404	154.78276824420274	154.777771508567	0.004996735635728555	0.02570529263289245	0.015922849143294115	154.8921714767315	154.9883832120067	-0.09621173527520455	0.006304753878112024	-0.0058383212006560825	155.22425641115854	155.33651351389284	-0.11225710273430423	-0.04904273519306912	-0.040651351389271895	46	False	0.28899999999998727	0.14700000000001978
2025.12.05 06:30:00	USDJPY#	DC	M15	2025.12.05 06:30	154.956	155.022	154.883	155.03598196226054	155.04931228930397	155.04082801213374	155.04931081334712	-0.004846049873208358	-0.013330327043433954	-0.008482801213375524	-0.005251108569308371	-0.002606329937566443	5	155.153	4	0.19700000000000273	0.09971549457582667	10.0	155.03718640961475	155.0497740992996	-0.01258768968486379	-0.01453106826912176	-0.009977409929945225	155.03598196226054	155.04082801213374	-0.004846049873208358	-0.013330327043433954	-0.008482801213375524	155.00272854220452	155.01572551101125	-0.012996968806731957	-0.014621423700759806	-0.010072551101131921	155.0920594309337	155.22217769638831	-0.13011826545462668	-0.08284323848891972	-0.06271776963882303	186	False	0.617999999999995	1.075000000000017
2025.12.05 14:00:00	USDJPY#	GC	H1	2025.12.05 14:00	155.166	155.257	155.078	154.96618985688207	154.9328881663624	154.9656573998775	154.94562313986526	0.0005324570045672772	0.03330169051966436	0.020034260012238292	0.022840673932574874	0.01091367216014305	6	154.338	5	0.828000000000003	0.20865077234948898	10.0	155.13299440595193	155.10688888325097	0.026105522700959227	-0.006165734325321637	-0.0010888883251141124	155.0454030522826	154.98648980018004	0.05891325210257037	0.007932824619558687	0.010651019981992249	154.96618985688207	154.9656573998775	0.0005324570045672772	0.03330169051966436	0.020034260012238292	155.08390080640027	155.19354355073415	-0.10964274433388255	0.01784986559997037	-0.00025435507342308483	268	False	2.6069999999999993	0.7789999999999964
2025.12.08 02:10:00	USDJPY#	DC	M5	2025.12.08 02:10	155.226	155.229	155.164	155.25571340458762	155.26066563868557	155.25614403682386	155.25915844050627	-0.0004306322362310766	-0.00495223409794221	-0.003014403682414013	-0.0019326583547012888	-0.0006583271842828253	5	155.376	4	0.15000000000000568	0.05470223881555753	10.0	155.25571340458762	155.25614403682386	-0.0004306322362310766	-0.00495223409794221	-0.003014403682414013	155.26327447628444	155.26339203121563	-0.00011755493119380844	-0.006212412714091897	-0.003739203121568835	155.1984729525421	155.15725602417035	0.04121692837173896	-0.022078825423676562	-0.00912560241704341	155.1123894291034	155.18729267523227	-0.07490324612888344	-0.033231571517205793	-0.027429267523245926	161	False	0.33199999999999363	0.4269999999999925
2025.12.08 15:35:00	USDJPY#	GC	M5	2025.12.08 15:35	155.611	155.617	155.562	155.55868525024414	155.54996612528484	155.556337531368	155.5508712845048	0.0023477188761376055	0.008719124959299052	0.0054662468631931915	-0.0014951516192013513	-0.0009119832551050422	5	155.469	4	0.1419999999999959	0.05163208944851586	10.0	155.55868525024414	155.556337531368	0.0023477188761376055	0.008719124959299052	0.0054662468631931915	155.53177488600215	155.488727337685	0.043047548317161954	0.013037518999652775	0.012127266231516387	155.39415417041545	155.317383721302	0.07677044911343955	0.037974304930742164	0.03046162786978357	155.2377729349456	155.25083747200017	-0.013064537054560788	0.06403784417574343	0.03711625279996156	422	False	1.3380000000000223	0.22399999999998954
2025.12.08 16:00:00	USDJPY#	GC	H4	2025.12.08 16:00	155.745	155.979	155.387	155.31023394423912	155.2377729349456	155.29576133818196	155.25083747200017	0.01447260605715428	0.07246100929350519	0.04492386618179012	0.03292258872370439	0.016207879085288823	9	154.338	8	1.4070000000000107	0.40977790496586247	11.0	155.58811688617234	155.5778790640033	0.010237822169045785	0.003313852304614784	0.0030120935996649223	155.54442644685872	155.50467548569006	0.03975096116866439	-0.0002377411431098153	0.0038324514309806545	155.45498928892752	155.36307611027453	0.09191317865298743	0.060835118512073905	0.04569238897252603	155.31023394423912	155.29576133818196	0.01447260605715428	0.07246100929350519	0.04492386618179012	81	False	2.0279999999999916	1.358000000000004
2025.12.09 05:00:00	USDJPY#	GC	M15	2025.12.09 05:00	155.868	155.884	155.85	155.8664173619733	155.86615358896887	155.8663625689287	155.86619882582158	5.4793044597545304e-05	0.0002637730044341424	0.00016374310712308215	-0.0015126336414937214	-0.0009341463913301595	5	155.738	4	0.12999999999999545	0.07295504901478449	8.0	155.86106410087996	155.8613249070356	-0.00026080615563728315	0.0001559831866870809	6.750929642862502e-05	155.8664173619733	155.8663625689287	5.4793044597545304e-05	0.0002637730044341424	0.00016374310712308215	155.8081048130456	155.7184977287057	0.08960708433988884	0.0016491978257704432	0.009950227129422728	155.53126685701358	155.44729927737185	0.08396757964172252	0.07878885716442596	0.05567007226281362	307	False	1.0810000000000173	0.9259999999999877
2025.12.10 02:45:00	USDJPY#	DC	M5	2025.12.10 02:45	156.815	156.837	156.799	156.84540746347798	156.85047537405765	156.84589876053928	156.84898863659322	-0.0004912970613020207	-0.005067910579668933	-0.003089876053934404	0.0013291203017217867	0.000986819540628403	5	156.93	4	0.1150000000000091	0.04805541564194378	8.0	156.84540746347798	156.84589876053928	-0.0004912970613020207	-0.005067910579668933	-0.003089876053934404	156.83074829330604	156.83076259506447	-1.4301758426427114e-05	-0.020124715550991823	-0.01207625950644342	156.6799266403431	156.52478668167964	0.15513995866345454	0.005012226609494519	0.01852133183203364	156.11930773369062	155.88712500845804	0.2321827252325761	0.09711537771823942	0.08148749915417852	561	False	1.8729999999999905	0.07499999999998863
