LogTime	Symbol	Signal	Timeframe	BarTime	Close	High	Low	FastMA1	FastMA2	SlowMA1	SlowMA2	MaDiff	SlopeFast	SlopeSlow	SlopeFastAvg5	SlopeSlowAvg5	SwingBarIndex	SwingPrice	SwingToCrossBars	SwingToCrossDistance	ATR	Spread	M5_FastMA	M5_SlowMA	M5_MaDiff	M5_SlopeFast	M5_SlopeSlow	M15_FastMA	M15_SlowMA	M15_MaDiff	M15_SlopeFast	M15_SlopeSlow	H1_FastMA	H1_SlowMA	H1_MaDiff	H1_SlopeFast	H1_SlopeSlow	H4_FastMA	H4_SlowMA	H4_MaDiff	H4_SlopeFast	H4_SlopeSlow	NextCrossBars	NextCrossAtEnd	MaxFavorableExcursion	MaxAdverseExcursion
2025.10.08 23:00:00	GOLD#	DC	M15	2025.10.08 23:00	4042.03	4046.55	4039.43	4045.272685286369	4045.8131328340965	4045.467592062201	4045.8113512684213	-0.19490677583235083	-0.540447547727581	-0.3437592062200565	-0.7123135499272394	-0.40006186597911436	5	4054.52	4	12.489999999999782	9.046050308984125	16.0	4043.4561920794204	4044.389668653617	-0.9334765741964475	0.1589679867634004	0.0020331346381681215	4045.272685286369	4045.467592062201	-0.19490677583235083	-0.540447547727581	-0.3437592062200565	4040.819554231661	4031.7177616753766	9.101792556284636	0.12174096139005997	0.9832238324620448	4001.7950959408345	3974.6098552799494	27.18524066088503	6.62581734319474	6.69401447200471	137	False	97.25	15.9399999999996
2025.10.10 05:55:00	GOLD#	DC	M5	2025.10.10 05:55	3978.56	3981.17	3976.77	3981.833229733232	3982.378768022104	3982.0063253302446	3982.3509578632693	-0.17309559701243415	-0.5455382888717395	-0.3446325330246509	-0.01992226648162614	-0.008660415473605099	5	3986.77	4	8.210000000000036	3.9856471153034434	21.0	3981.833229733232	3982.0063253302446	-0.17309559701243415	-0.5455382888717395	-0.3446325330246509	3981.5940644050897	3981.8434194354663	-0.24935503037659146	-0.5056774008480716	-0.3283419435470023	3988.1682283326986	3996.762420902211	-8.594192569512416	-1.601371388782809	-1.8202420902216545	3999.275163745248	3988.9780801123175	10.29708363293048	-5.510860624207453	-2.2768080112318785	959	False	31.579999999999927	239.70000000000027
2025.10.10 11:15:00	GOLD#	GC	M15	2025.10.10 11:15	3986.61	3988.88	3985.56	3973.467488433	3971.2770698385	3972.857058366817	3971.481764203499	0.6104300661831985	2.190418594499988	1.3752941633179034	0.900432149217977	0.45340987929475884	6	3952.62	5	33.99000000000024	9.204178897919508	16.0	3975.4892802243467	3972.8214078036644	2.6678724206822153	1.9501199626092784	1.4368592196333339	3973.467488433	3972.857058366817	0.6104300661831985	2.190418594499988	1.3752941633179034	3979.9950360061753	3986.76131847123	-6.766282465054701	2.002493998971204	0.5248681528769339	3998.237283210213	3989.2537091930158	8.983574017197043	-1.0378805350351286	0.2756290806983088	190	False	193.0300000000002	15.950000000000273
2025.10.14 12:45:00	GOLD#	DC	M15	2025.10.14 12:45	4127.36	4137.25	4121.63	4134.092054418851	4135.214063488659	4134.386679140843	4135.089347054927	-0.29462472199156764	-1.122009069807973	-0.7026679140844863	0.5786151374322799	0.3228918235448873	6	4145.1	5	17.74000000000069	12.384580431741771	16.0	4137.151176514366	4135.881777225735	1.269399288630666	-0.691862752394627	-0.2881777225738915	4134.092054418851	4134.386679140843	-0.29462472199156764	-1.122009069807973	-0.7026679140844863	4127.579519594214	4116.643726941935	10.935792652278906	-0.03658659903521766	1.0716273058060324	4088.68637638379	4063.624574854689	25.061801529101103	2.9622706027021195	4.283542514531291	120	False	29.670000000000073	90.90000000000055
2025.10.15 16:50:00	GOLD#	GC	M5	2025.10.15 16:50	4194.85	4197.42	4191.31	4192.2083418354005	4191.768065474634	4192.1981628495105	4191.932979134462	0.01017898588997923	0.4402763607668021	0.26518371504880633	0.23141756390232332	0.10139081974884903	5	4183.32	4	11.530000000000655	7.282251053633282	17.0	4192.2083418354005	4192.1981628495105	0.01017898588997923	0.4402763607668021	0.26518371504880633	4193.921433672828	4194.449218499407	-0.5277848265786815	-0.3052389454705917	-0.23592184994049603	4188.085792567752	4177.734006353822	10.3517862139297	0.6673679053747037	1.4355993646177012	4149.788095799945	4119.709412806347	30.078682993597795	8.18865070000993	7.921058719364737	108	False	20.979999999999563	15.0600000000004
2025.10.15 19:45:00	GOLD#	GC	M15	2025.10.15 19:45	4198.92	4199.85	4192.87	4196.640041951118	4196.260048942971	4196.556907135555	4196.3205978491105	0.08313481556342595	0.3799930081477214	0.2363092864443388	-0.26239863324408363	-0.15877163506575015	5	4179.79	4	19.13000000000011	10.589288951622947	16.0	4194.930073458112	4195.183430266603	-0.2533568084909348	0.3349877569817181	0.175656973338846	4196.640041951118	4196.556907135555	0.08313481556342595	0.3799930081477214	0.2363092864443388	4191.186446631587	4182.392656914968	8.793789716619358	1.2889255614027206	1.6527343085035682	4149.788095799945	4119.709412806347	30.078682993597795	8.18865070000993	7.921058719364737	309	False	182.53999999999996	16.340000000000146
2025.10.16 02:50:00	GOLD#	DC	M5	2025.10.16 02:50	4209.17	4210.0	4206.99	4210.122862170583	4210.281672532346	4210.149073156457	4210.246980472103	-0.02621098587405868	-0.15881036176324415	-0.09790731564589805	-0.23901024337737908	-0.12537099055007275	5	4213.07	4	3.899999999999636	3.1352137623479672	18.0	4210.122862170583	4210.149073156457	-0.02621098587405868	-0.15881036176324415	-0.09790731564589805	4209.071937984107	4207.0967312255025	1.9752067586041449	0.056343669315538136	0.23132687744964642	4201.174921538163	4193.2558858119855	7.9190357261777535	1.3725130769726093	1.615411418801159	4165.617784669347	4135.27901884822	30.3387658211268	7.483702555108721	7.524098115177367	360	False	5.680000000000291	170.71000000000004
2025.10.17 09:50:00	GOLD#	GC	M5	2025.10.17 09:50	4364.41	4365.56	4361.01	4361.982865267924	4361.578342812578	4361.943457354363	4361.6968030898	0.03940791356126283	0.4045224553465232	0.24665426456340356	-0.11492711508744832	-0.10051200988236815	5	4346.71	4	17.699999999999818	7.742532155160909	17.0	4361.982865267924	4361.943457354363	0.03940791356126283	0.4045224553465232	0.24665426456340356	4360.350095590451	4356.500978811902	3.849116778548705	-0.016682598407896876	0.3749021188095867	4337.058639673356	4314.948253495349	22.110386178007502	3.8652267211073195	4.530174650464687	4272.871496135807	4228.724469960831	44.14702617497642	12.488083977365932	11.907553003916291	316	False	-0.02999999999974534	178.65999999999985
2025.10.20 13:10:00	GOLD#	DC	M5	2025.10.20 13:10	4253.73	4253.74	4245.74	4255.27613698512	4255.53382648264	4255.350544768149	4255.512599244964	-0.07440778302952822	-0.2576894975200048	-0.1620544768147738	-0.16134473026286286	-0.05256375728040439	5	4263.55	4	9.820000000000618	5.079614740640173	17.0	4255.27613698512	4255.350544768149	-0.07440778302952822	-0.2576894975200048	-0.1620544768147738	4255.417278125589	4254.654309114509	0.7629690110807132	-0.28121302093131817	-0.09243091145071958	4255.374987714946	4259.998168240033	-4.623180525087264	-0.13249795249066665	-0.5418168240039449	4271.686535921347	4248.444737334029	23.241798587318044	8.64724401310923	7.5125262665969785	628	False	249.5599999999995	127.73000000000047
2025.10.21 05:00:00	GOLD#	DC	M15	2025.10.21 05:00	4345.52	4351.18	4341.1	4356.332069297053	4358.134080846561	4356.634713648549	4357.746185013404	-0.302644351496383	-1.8020115495082791	-1.1114713648548786	-1.5712710345080267	-0.8285293659151648	5	4372.18	4	26.659999999999854	10.818461747355444	17.0	4350.944720697109	4354.048396376089	-3.1036756789799256	-0.6957867828505186	-0.727839637609577	4356.332069297053	4356.634713648549	-0.302644351496383	-1.8020115495082791	-1.1114713648548786	4342.371257279872	4328.323170796312	14.048086483559928	-0.5902095466453829	1.050682920368672	4309.353744503986	4281.787760627026	27.565983876959763	5.4460425826700884	6.024223937297393	769	False	459.12000000000035	9.759999999999309
